postcode,latitude,longitude,name,state_id
01222,42.185969,-73.318695,Ashley Falls,MA
01223,42.3418,-73.103468,Becket,MA
01224,42.3929,-73.228483,Berkshire,MA
01225,42.482125,-73.127483,Cheshire,MA
01226,42.470296,-73.08895,Dalton,MA
01227,42.516145,-73.092852,Dalton,MA
01229,42.279292,-73.343545,Glendale,MA
01230,42.299392,-73.26665,Great Barrington,MA
01235,42.29237,-73.22164,Hinsdale,MA
01236,42.291299,-73.358798,Housatonic,MA
01237,42.487569,-73.235048,Lanesboro,MA
01238,42.369856,-73.267465,Lee,MA
01240,42.459202,-73.219858,Lenox,MA
01242,42.338594,-73.250891,Lenox Dale,MA
01243,42.356088,-73.010448,Middlefield,MA
01244,42.122827,-73.253983,Mill River,MA
01245,42.18669,-73.206498,Monterey,MA
01247,42.426974,-73.18632,North Adams,MA
01252,42.198648,-73.446234,North Egremont,MA
01253,42.213156,-73.090434,Otis,MA
01254,42.233105,-73.238358,Richmond,MA
01255,42.148975,-73.14861,Sandisfield,MA
01256,42.367341,-73.128528,Savoy,MA
01257,42.314564,-73.267694,Sheffield,MA
01258,42.128075,-73.36089,South Egremont,MA
01259,42.198712,-73.278543,Southfield,MA
01260,42.286586,-73.313274,South Lee,MA
01262,42.304604,-73.330001,Stockbridge,MA
01263,42.3929,-73.228483,Stockbridge,MA
01264,42.220001,-73.197865,Tyringham,MA
01266,42.360482,-73.265354,West Stockbridge,MA
01267,42.642075,-73.257699,Williamstown,MA
01270,42.443726,-73.116127,Windsor,MA
01301,42.601335,-72.623619,Greenfield,MA
01302,42.522178,-72.624164,Greenfield,MA
01330,42.562391,-72.738152,Ashfield,MA
01331,42.547302,-72.183903,Athol,MA
01337,42.62706,-72.642888,Bernardston,MA
01338,42.573832,-72.769487,Buckland,MA
01339,42.594252,-72.665507,Charlemont,MA
01340,42.681539,-72.822986,Colrain,MA
01341,42.590824,-72.70976,Conway,MA
01342,42.54723,-72.607679,Deerfield,MA
01343,42.642666,-72.986231,Drury,MA
01344,42.627072,-72.553654,Erving,MA
01346,42.618011,-72.788896,Heath,MA
01347,42.556558,-72.518104,Lake Pleasant,MA
01349,42.621412,-72.705633,Turners Falls,MA
01350,42.721456,-72.976204,Monroe Bridge,MA
01351,42.548107,-72.48693,Montague,MA
01354,42.522178,-72.624164,Northfield,MA
01355,42.518718,-72.534371,New Salem,MA
01360,42.614152,-72.528209,Northfield,MA
01364,42.578325,-72.556589,Orange,MA
01366,42.459632,-72.182962,Petersham,MA
01367,42.683065,-72.715667,Rowe,MA
01368,42.672182,-72.196376,Royalston,MA
01369,42.522178,-72.624164,Shattuckville,MA
01370,42.588812,-72.758781,Shelburne Falls,MA
01373,42.464522,-72.682346,South Deerfield,MA
01375,42.565346,-72.70094,Sunderland,MA
01376,42.654878,-72.718123,Turners Falls,MA
01378,42.667059,-72.339655,Warwick,MA
01379,42.581007,-72.437179,Wendell,MA
01380,42.553431,-72.392694,Wendell Depot,MA
01420,42.583689,-71.816767,Fitchburg,MA
01430,42.654906,-71.920942,Ashburnham,MA
01431,42.446396,-71.459405,Ashby,MA
01432,42.446396,-71.459405,Ayer,MA
01436,42.601427,-72.083838,Baldwinville,MA
01438,42.551681,-72.029434,East Templeton,MA
01440,42.582529,-72.025884,Gardner,MA
01441,42.364807,-71.896868,Westminster,MA
01450,42.446396,-71.459405,Groton,MA
01451,42.500187,-71.575864,Harvard,MA
01452,42.483895,-72.011516,Hubbardston,MA
01453,42.471316,-71.837509,Leominster,MA
01460,42.446396,-71.459405,Littleton,MA
01462,42.583322,-71.752266,Lunenburg,MA
01463,42.446396,-71.459405,Pepperell,MA
01464,42.446396,-71.459405,Shirley,MA
01467,42.487056,-71.613078,Still River,MA
01468,42.555059,-72.072285,Templeton,MA
01469,42.446396,-71.459405,Townsend,MA
01470,42.446396,-71.459405,Groton,MA
01471,42.446396,-71.459405,Groton,MA
01472,42.446396,-71.459405,West Groton,MA
01473,42.549489,-71.913219,Westminster,MA
01474,42.446396,-71.459405,West Townsend,MA
01475,42.661612,-72.047876,Winchendon,MA
01477,42.364807,-71.896868,Winchendon Springs,MA
01501,42.184835,-71.947184,Auburn,MA
01503,42.3129,-71.841656,Berlin,MA
01504,42.114078,-71.799785,Blackstone,MA
01505,42.300037,-71.943458,Boylston,MA
01506,42.19169,-72.105011,Brookfield,MA
01507,42.13277,-71.972627,Charlton,MA
01508,42.109748,-72.079455,Charlton City,MA
01509,42.364807,-71.896868,Charlton Depot,MA
01510,42.413972,-71.687523,Clinton,MA
01515,42.205311,-72.049907,East Brookfield,MA
01516,42.113076,-71.891139,Douglas,MA
01517,42.364807,-71.896868,East Princeton,MA
01518,42.106405,-72.114045,Fiskdale,MA
01519,42.203944,-71.682862,Grafton,MA
01520,42.336791,-71.845316,Holden,MA
01521,42.061063,-72.163991,Holland,MA
01522,42.264629,-71.795442,Jefferson,MA
01523,42.427188,-71.91177,Lancaster,MA
01524,42.238192,-72.012379,Leicester,MA
01525,42.364807,-71.896868,Linwood,MA
01526,42.364807,-71.896868,Manchaug,MA
01527,42.255642,-71.819961,Millbury,MA
01529,42.124662,-71.846943,Millville,MA
01531,42.320938,-72.128644,New Braintree,MA
01532,42.322118,-71.64282,Northborough,MA
01534,42.207191,-71.856807,Northbridge,MA
01535,42.275382,-72.089338,North Brookfield,MA
01536,42.407556,-71.860402,North Grafton,MA
01537,42.166241,-71.891052,North Oxford,MA
01538,42.364807,-71.896868,North Uxbridge,MA
01540,42.109223,-71.855444,Oxford,MA
01541,42.451926,-71.880057,Princeton,MA
01542,42.220085,-71.914361,Rochdale,MA
01543,42.383516,-71.95463,Rutland,MA
01545,42.286992,-71.715313,Shrewsbury,MA
01546,42.364807,-71.896868,Shrewsbury,MA
01550,42.129251,-72.031155,Southbridge,MA
01560,42.176544,-71.681912,South Grafton,MA
01561,42.443539,-71.686137,South Lancaster,MA
01562,42.254837,-72.065612,Spencer,MA
01564,42.366765,-71.939375,Sterling,MA
01566,42.10273,-72.080996,Sturbridge,MA
01568,42.175591,-71.603197,Upton,MA
01569,42.059736,-71.638438,Uxbridge,MA
01570,42.1351,-71.994169,Webster,MA
01571,42.059189,-71.937037,Dudley,MA
01580,42.364807,-71.896868,Westborough,MA
01581,42.255222,-71.845865,Westborough,MA
01582,42.364807,-71.896868,Westborough,MA
01583,42.362783,-71.781215,West Boylston,MA
01585,42.235638,-72.172523,West Brookfield,MA
01586,42.364807,-71.896868,West Millbury,MA
01588,42.166554,-71.899484,Whitinsville,MA
01590,42.126575,-71.755193,Sutton,MA
01601,42.265275,-71.879415,Worcester,MA
01602,42.274595,-71.846966,Worcester,MA
01603,42.245442,-71.839257,Worcester,MA
01604,42.247955,-71.76678,Worcester,MA
01605,42.288792,-71.796128,Worcester,MA
01606,42.311834,-71.794465,Worcester,MA
01607,42.226452,-71.792506,Worcester,MA
01608,42.293501,-71.925696,Worcester,MA
01609,42.282565,-71.827685,Worcester,MA
01610,42.246483,-71.808915,Worcester,MA
01611,42.239392,-71.878716,Cherry Valley,MA
01612,42.304675,-71.892875,Paxton,MA
01613,42.293316,-71.801971,Worcester,MA
01614,42.364807,-71.896868,Worcester,MA
01615,42.364807,-71.896868,Worcester,MA
01653,42.364807,-71.896868,Worcester,MA
01654,42.364807,-71.896868,Worcester,MA
01655,42.364807,-71.896868,Worcester,MA
01701,42.446396,-71.459405,Framingham,MA
01702,42.446396,-71.459405,Framingham,MA
01703,42.446396,-71.459405,Framingham,MA
01704,42.446396,-71.459405,Framingham,MA
01705,42.446396,-71.459405,Framingham,MA
01718,42.446396,-71.459405,Village Of Nagog Woods,MA
01719,42.446396,-71.459405,Boxborough,MA
01720,42.446396,-71.459405,Acton,MA
01721,42.446396,-71.459405,Ashland,MA
01730,42.446396,-71.459405,Bedford,MA
01731,42.446396,-71.459405,Hanscom Afb,MA
01740,42.436043,-71.605916,Bolton,MA
01741,42.446396,-71.459405,Carlisle,MA
01742,42.446396,-71.459405,Concord,MA
01745,42.293442,-71.502762,Fayville,MA
01746,42.446396,-71.459405,Holliston,MA
01747,42.127515,-71.533138,Hopedale,MA
01748,42.446396,-71.459405,Hopkinton,MA
01749,42.446396,-71.459405,Hudson,MA
01752,42.446396,-71.459405,Marlborough,MA
01754,42.446396,-71.459405,Maynard,MA
01756,42.100352,-71.546961,Mendon,MA
01757,42.147087,-71.528085,Milford,MA
01760,42.446396,-71.459405,Natick,MA
01770,42.446396,-71.459405,Sherborn,MA
01772,42.296842,-71.533229,Southborough,MA
01773,42.446396,-71.459405,Lincoln,MA
01775,42.446396,-71.459405,Stow,MA
01776,42.446396,-71.459405,Sudbury,MA
01778,42.446396,-71.459405,Wayland,MA
01784,42.446396,-71.459405,Woodville,MA
01801,42.488595,-71.157271,Woburn,MA
01803,42.504844,-71.201539,Burlington,MA
01805,42.446396,-71.459405,Burlington,MA
01806,42.446396,-71.459405,Woburn,MA
01807,42.446396,-71.459405,Woburn,MA
01808,42.446396,-71.459405,Woburn,MA
01810,42.647991,-71.165685,Andover,MA
01812,42.647191,-71.184202,Andover,MA
01813,42.446396,-71.459405,Woburn,MA
01815,42.446396,-71.459405,Woburn,MA
01821,42.446396,-71.459405,Billerica,MA
01822,42.446396,-71.459405,Billerica,MA
01824,42.446396,-71.459405,Chelmsford,MA
01826,42.446396,-71.459405,Dracut,MA
01827,42.446396,-71.459405,Dunstable,MA
01830,42.792639,-71.072501,Haverhill,MA
01831,42.771095,-71.122054,Haverhill,MA
01832,42.789627,-71.126562,Haverhill,MA
01833,42.72377,-70.981298,Georgetown,MA
01834,42.751074,-71.021437,Groveland,MA
01835,42.752844,-71.084301,Haverhill,MA
01840,42.70734,-71.161052,Lawrence,MA
01841,42.70979,-71.164402,Lawrence,MA
01842,42.635443,-70.879123,Lawrence,MA
01843,42.71037,-71.088303,Lawrence,MA
01844,42.73184,-71.186915,Methuen,MA
01845,42.672835,-71.087689,North Andover,MA
01850,42.446396,-71.459405,Lowell,MA
01851,42.446396,-71.459405,Lowell,MA
01852,42.446396,-71.459405,Lowell,MA
01853,42.446396,-71.459405,Lowell,MA
01854,42.446396,-71.459405,Lowell,MA
01860,42.802441,-71.0896,Merrimac,MA
01862,42.446396,-71.459405,North Billerica,MA
01863,42.446396,-71.459405,North Chelmsford,MA
01864,42.581332,-71.083725,North Reading,MA
01865,42.446396,-71.459405,Nutting Lake,MA
01866,42.446396,-71.459405,Pinehurst,MA
01867,42.537065,-71.107172,Reading,MA
01876,42.446396,-71.459405,Tewksbury,MA
01879,42.446396,-71.459405,Tyngsboro,MA
01880,42.499891,-71.068829,Wakefield,MA
01885,42.635443,-70.879123,West Boxford,MA
01886,42.446396,-71.459405,Westford,MA
01887,42.561782,-71.173888,Wilmington,MA
01888,42.446396,-71.459405,Woburn,MA
01889,42.571633,-71.109646,North Reading,MA
01890,42.454545,-71.148779,Winchester,MA
01899,42.635443,-70.879123,Andover,MA
01901,42.461246,-70.946743,Lynn,MA
01902,42.473195,-70.928593,Lynn,MA
01903,42.635443,-70.879123,Lynn,MA
01904,42.488896,-70.964694,Lynn,MA
01905,42.469395,-70.972844,Lynn,MA
01906,42.472112,-70.997794,Saugus,MA
01907,42.513295,-70.905893,Swampscott,MA
01908,42.427296,-70.922442,Nahant,MA
01910,42.454796,-70.974694,Lynn,MA
01913,42.853539,-70.948211,Amesbury,MA
01915,42.565145,-70.853843,Beverly,MA
01921,42.683256,-71.017403,Boxford,MA
01922,42.763216,-70.92812,Byfield,MA
01923,42.577188,-70.949245,Danvers,MA
01929,42.62781,-70.780576,Essex,MA
01930,42.630011,-70.694179,Gloucester,MA
01931,42.635443,-70.879123,Gloucester,MA
01936,42.635443,-70.879123,Hamilton,MA
01937,42.635443,-70.879123,Hathorne,MA
01938,42.68571,-70.864132,Ipswich,MA
01940,42.533732,-71.028775,Lynnfield,MA
01944,42.579503,-70.755062,Manchester,MA
01945,42.56142,-70.770768,Marblehead,MA
01949,42.644942,-71.087905,Middleton,MA
01950,42.80965,-70.873196,Newburyport,MA
01951,42.777524,-70.867246,Newbury,MA
01952,42.851234,-70.865667,Salisbury,MA
01960,42.536996,-70.973646,Peabody,MA
01961,42.635443,-70.879123,Peabody,MA
01965,42.558113,-70.825743,Prides Crossing,MA
01966,42.657866,-70.618057,Rockport,MA
01969,42.716155,-70.892754,Rowley,MA
01970,42.512946,-70.904237,Salem,MA
01971,42.635443,-70.879123,Salem,MA
01982,42.626664,-70.851125,South Hamilton,MA
01983,42.661793,-70.954487,Topsfield,MA
01984,42.597691,-70.8732,Wenham,MA
01985,42.79414,-70.971068,West Newbury,MA
02018,41.970474,-70.701357,Accord,MA
02019,42.076501,-71.470464,Bellingham,MA
02020,42.081825,-70.643868,Brant Rock,MA
02021,42.179146,-71.121185,Canton,MA
02025,42.233938,-70.815826,Cohasset,MA
02026,42.244733,-71.181141,Dedham,MA
02027,42.180048,-71.08923,Dedham,MA
02030,42.236114,-71.283072,Dover,MA
02031,41.998799,-71.200894,East Mansfield,MA
02032,42.153786,-71.21455,East Walpole,MA
02035,42.062204,-71.235774,Foxboro,MA
02038,42.08868,-71.404814,Franklin,MA
02040,41.970474,-70.701357,Greenbush,MA
02041,42.069642,-70.649075,Green Harbor,MA
02043,42.212105,-70.884989,Hingham,MA
02044,41.970474,-70.701357,Hingham,MA
02045,42.284413,-70.873659,Hull,MA
02047,42.142836,-70.69353,Humarock,MA
02048,42.013182,-71.218373,Mansfield,MA
02050,42.111805,-70.710744,Marshfield,MA
02051,42.151202,-70.734146,Marshfield Hills,MA
02052,42.181265,-71.309934,Medfield,MA
02053,42.156282,-71.427663,Medway,MA
02054,42.165249,-71.36126,Millis,MA
02055,41.970474,-70.701357,Minot,MA
02056,42.117511,-71.331793,Norfolk,MA
02059,41.970474,-70.701357,North Marshfield,MA
02060,41.970474,-70.701357,North Scituate,MA
02061,42.154145,-70.823035,Norwell,MA
02062,42.182798,-71.196277,Norwood,MA
02065,42.097219,-70.651567,Ocean Bluff,MA
02066,42.207254,-70.770188,Scituate,MA
02067,42.105288,-71.184785,Sharon,MA
02070,42.180048,-71.08923,Sheldonville,MA
02071,42.100399,-71.270933,South Walpole,MA
02072,42.118416,-71.105733,Stoughton,MA
02081,42.148624,-71.255533,Walpole,MA
02090,42.220548,-71.199238,Westwood,MA
02093,42.054311,-71.371169,Wrentham,MA
02101,42.370567,-71.026964,Boston,MA
02102,42.338947,-70.919635,Boston,MA
02103,42.338947,-70.919635,Boston,MA
02104,42.338947,-70.919635,Boston,MA
02105,42.338947,-70.919635,Boston,MA
02106,42.354318,-71.073449,Boston,MA
02107,42.338947,-70.919635,Boston,MA
02108,42.353806,-71.102446,Boston,MA
02109,42.360027,-71.054495,Boston,MA
02110,42.352847,-71.051466,Boston,MA
02111,42.351047,-71.059365,Boston,MA
02112,42.338947,-70.919635,Boston,MA
02113,42.365398,-71.055001,Boston,MA
02114,42.362097,-71.023661,Boston,MA
02115,42.342043,-71.096848,Boston,MA
02116,42.347207,-71.086095,Boston,MA
02117,42.338947,-70.919635,Boston,MA
02118,42.336162,-71.072854,Boston,MA
02119,42.323077,-71.084608,Boston,MA
02120,42.332484,-71.096416,Boston,MA
02121,42.307098,-71.081645,Boston,MA
02122,42.29658,-71.055215,Boston,MA
02123,42.338947,-70.919635,Boston,MA
02124,42.286784,-71.071045,Boston,MA
02125,42.31476,-71.067244,Boston,MA
02126,42.301247,-71.105195,Mattapan,MA
02127,42.329023,-71.020343,Boston,MA
02128,42.364197,-71.025694,Boston,MA
02129,42.382588,-71.065287,Charlestown,MA
02130,42.309661,-71.121097,Jamaica Plain,MA
02131,42.284197,-71.120896,Roslindale,MA
02132,42.277897,-71.155833,West Roxbury,MA
02133,42.338947,-70.919635,Boston,MA
02134,42.357169,-71.112646,Allston,MA
02135,42.349768,-71.104888,Brighton,MA
02136,42.254248,-71.129321,Hyde Park,MA
02137,42.338947,-70.919635,Readville,MA
02138,42.380442,-71.132947,Cambridge,MA
02139,42.365146,-71.101842,Cambridge,MA
02140,42.393246,-71.133833,Cambridge,MA
02141,42.368673,-71.083596,Cambridge,MA
02142,42.36284,-71.084814,Cambridge,MA
02143,42.38092,-71.098896,Somerville,MA
02144,42.402696,-71.12022,Somerville,MA
02145,42.391046,-71.095146,Somerville,MA
02148,42.436545,-71.085396,Malden,MA
02149,42.407396,-71.051183,Everett,MA
02150,42.378197,-71.038894,Chelsea,MA
02151,42.366303,-71.020494,Revere,MA
02152,42.378447,-70.981679,Winthrop,MA
02153,42.446396,-71.459405,Medford,MA
02155,42.422095,-71.109297,Medford,MA
02156,42.446396,-71.459405,West Medford,MA
02163,42.32532,-71.112159,Boston,MA
02169,42.241799,-71.006042,Quincy,MA
02170,42.267248,-71.016742,Quincy,MA
02171,42.284898,-71.014243,Quincy,MA
02176,42.458995,-71.053095,Melrose,MA
02177,42.446396,-71.459405,Melrose,MA
02180,42.474595,-71.098146,Stoneham,MA
02184,42.202216,-71.005192,Braintree,MA
02185,42.180048,-71.08923,Braintree,MA
02186,42.240598,-71.078494,Milton,MA
02187,42.180048,-71.08923,Milton Village,MA
02188,42.20794,-70.95514,Weymouth,MA
02189,42.210649,-70.932318,Weymouth,MA
02190,42.167841,-70.95074,Weymouth,MA
02191,42.251499,-70.94484,Weymouth,MA
02196,42.338947,-70.919635,Boston,MA
02199,42.347247,-71.082395,Boston,MA
02201,42.338947,-70.919635,Boston,MA
02202,42.361094,-71.061814,Boston,MA
02203,42.361485,-71.060364,Boston,MA
02204,42.338947,-70.919635,Boston,MA
02205,42.350334,-71.053877,Boston,MA
02206,42.338947,-70.919635,Boston,MA
02207,42.338947,-70.919635,Boston,MA
02208,42.338947,-70.919635,Boston,MA
02209,42.338947,-70.919635,Boston,MA
02210,42.347547,-71.040645,Boston,MA
02211,42.338947,-70.919635,Boston,MA
02212,42.446396,-71.459405,Boston,MA
02215,42.345079,-71.107653,Boston,MA
02216,42.338947,-70.919635,Boston,MA
02217,42.338947,-70.919635,Boston,MA
02222,42.364381,-71.063314,Boston,MA
02228,,,East Boston,MA
02238,42.446396,-71.459405,Cambridge,MA
02239,42.446396,-71.459405,Cambridge,MA
02241,42.338947,-70.919635,Boston,MA
02266,42.338947,-70.919635,Boston,MA
02269,42.180048,-71.08923,Quincy,MA
02283,42.338947,-70.919635,Boston,MA
02284,42.338947,-70.919635,Boston,MA
02293,42.338947,-70.919635,Boston,MA
02295,42.338947,-70.919635,Boston,MA
02297,42.338947,-70.919635,Boston,MA
02301,42.079399,-71.03999,Brockton,MA
02302,42.08475,-71.000189,Brockton,MA
02303,41.970474,-70.701357,Brockton,MA
02304,41.970474,-70.701357,Brockton,MA
02305,41.970474,-70.701357,Brockton,MA
02322,42.126049,-71.048216,Avon,MA
02324,41.973741,-70.976558,Bridgewater,MA
02325,41.98725,-70.972786,Bridgewater,MA
02327,42.040708,-70.827245,Bryantville,MA
02330,41.896238,-70.759689,Carver,MA
02331,41.970474,-70.701357,Duxbury,MA
02332,42.052985,-70.710808,Duxbury,MA
02333,42.02285,-70.931056,East Bridgewater,MA
02334,42.023528,-71.132397,Easton,MA
02337,42.022225,-70.931588,Elmwood,MA
02338,41.988351,-70.860578,Halifax,MA
02339,42.123534,-70.851048,Hanover,MA
02340,42.123534,-70.851048,Hanover,MA
02341,42.055701,-70.875936,Hanson,MA
02343,42.144424,-71.00289,Holbrook,MA
02344,41.970474,-70.701357,Middleboro,MA
02345,41.888198,-70.581029,Manomet,MA
02346,41.915054,-70.882035,Middleboro,MA
02347,41.843757,-70.959981,Lakeville,MA
02348,41.970474,-70.701357,Middleboro,MA
02349,41.970474,-70.701357,Middleboro,MA
02350,42.018525,-70.847486,Monponsett,MA
02351,42.11749,-70.959888,Abington,MA
02355,41.916918,-70.801331,North Carver,MA
02356,42.053408,-71.12033,North Easton,MA
02357,42.064499,-71.087091,North Easton,MA
02358,41.95351,-70.713109,North Pembroke,MA
02359,42.065702,-70.800778,Pembroke,MA
02360,41.886207,-70.638717,Plymouth,MA
02361,41.970474,-70.701357,Plymouth,MA
02362,41.970474,-70.701357,Plymouth,MA
02364,41.979405,-70.744813,Kingston,MA
02366,41.850087,-70.704431,South Carver,MA
02367,41.96914,-70.812299,Plympton,MA
02368,42.171467,-71.055602,Randolph,MA
02370,41.954199,-70.885095,Rockland,MA
02375,42.023199,-71.111091,South Easton,MA
02379,42.02165,-71.023588,West Bridgewater,MA
02381,41.931602,-70.561051,White Horse Beach,MA
02382,42.0785,-70.940837,Whitman,MA
02420,42.45631,-71.21665,Lexington,MA
02421,42.442567,-71.226453,Lexington,MA
02445,42.318097,-71.143697,Brookline,MA
02446,42.343097,-71.123046,Brookline,MA
02447,42.180048,-71.08923,Brookline Village,MA
02451,42.398588,-71.24505,Waltham,MA
02452,42.394319,-71.218049,Waltham,MA
02453,42.365396,-71.23165,Waltham,MA
02454,42.356719,-71.250479,Waltham,MA
02455,,,North Waltham,MA
02456,42.446396,-71.459405,New Town,MA
02457,42.180048,-71.08923,Babson Park,MA
02458,42.385096,-71.208399,Newton,MA
02459,42.334146,-71.183298,Newton Center,MA
02460,42.374296,-71.182371,Newtonville,MA
02461,42.361196,-71.205349,Newton Highlands,MA
02462,42.349496,-71.209699,Newton Lower Falls,MA
02464,42.36599,-71.221849,Newton Upper Falls,MA
02465,42.378145,-71.213199,West Newton,MA
02466,42.346696,-71.224957,Auburndale,MA
02467,42.357564,-71.211649,Chestnut Hill,MA
02468,42.327146,-71.231534,Waban,MA
02471,42.446396,-71.459405,Watertown,MA
02472,42.363096,-71.201398,Watertown,MA
02474,42.417595,-71.159696,Arlington,MA
02475,42.446396,-71.459405,Arlington Heights,MA
02476,42.379146,-71.184299,Arlington,MA
02477,42.446396,-71.459405,Watertown,MA
02478,42.412795,-71.204399,Belmont,MA
02479,42.446396,-71.459405,Waverley,MA
02481,42.310597,-71.274652,Wellesley Hills,MA
02482,42.294546,-71.299201,Wellesley,MA
02492,42.279797,-71.25006,Needham,MA
02493,42.375925,-71.227208,Weston,MA
02494,42.300147,-71.26315,Needham Heights,MA
02495,42.446396,-71.459405,Nonantum,MA
02532,41.745505,-70.590471,Buzzards Bay,MA
02534,41.669373,-70.62337,Cataumet,MA
02535,41.379034,-70.673082,Chilmark,MA
02536,41.662506,-70.562843,East Falmouth,MA
02537,41.72832,-70.439975,East Sandwich,MA
02538,41.77544,-70.660562,East Wareham,MA
02539,41.401176,-70.552054,Edgartown,MA
02540,41.614199,-70.493263,Falmouth,MA
02541,41.799312,-70.308662,Falmouth,MA
02542,41.65308,-70.553727,Buzzards Bay,MA
02543,41.593809,-70.646442,Woods Hole,MA
02552,41.379836,-70.643092,Menemsha,MA
02553,41.67336,-70.608047,Monument Beach,MA
02554,41.287647,-70.08665,Nantucket,MA
02556,41.652967,-70.375475,North Falmouth,MA
02557,41.417376,-70.560032,Oak Bluffs,MA
02558,41.74756,-70.658164,Onset,MA
02559,41.694771,-70.622769,Pocasset,MA
02561,41.770254,-70.533664,Sagamore,MA
02562,41.793263,-70.519584,Sagamore Beach,MA
02563,41.711291,-70.477482,Sandwich,MA
02564,41.273949,-70.015545,Siasconset,MA
02565,41.799312,-70.308662,Silver Beach,MA
